NOV_ISSUED_DATE,NOV_NUMBER,"Street Address",City,State,VIOLATION_DESCRIPTION,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
1/10/2019,P005908848,"900 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.940187,-87.651827,1,rooftop,900,"W Belmont Ave",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
1/10/2019,P005908849,"900 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.940187,-87.651827,1,rooftop,900,"W Belmont Ave",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
1/11/2019,P005154894,"3500 S MAPLEWOOD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.830088,-87.689063,1,rooftop,3500,"S Maplewood Ave",,,Chicago,IL,"Cook County",60632,US,"City of Chicago"
1/11/2019,P005506394,"10 E HUBBARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.890219,-87.627707,1,range_interpolation,10,"E Hubbard St",,,Chicago,IL,"Cook County",60611,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005462600,"5100 S LAKE PARK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.802325,-87.58786,1,range_interpolation,5100,"S Lake Park Ave",,,Chicago,IL,"Cook County",60615,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005569083,"1900 E HAYES ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.999827,-87.800896,0.4,street_center,,"W Hayes Ave",,,Chicago,IL,"Cook County",60631,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005474036,"700 N SPAULDING ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.893851,-87.708941,1,range_interpolation,700,"N Spaulding Ave",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005474066,"400 S PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.875117,-87.725484,1,range_interpolation,400,"S Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005568162,"400 E 47TH STREET ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.809604,-87.616162,1,rooftop,400,"E 47th St",,,Chicago,IL,"Cook County",60653,US,"City of Chicago"
1/11/2019,P005570775,"1300 E 57TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.791613,-87.594838,1,range_interpolation,1300,"E 57th St",,,Chicago,IL,"Cook County",60637,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005474261,"2600 N CONGRESS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.874788,-87.691338,1,range_interpolation,2600,"W Congress Pkwy",,,Chicago,IL,"Cook County",60612,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005682545,"7200 S STONY ISLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764082,-87.58628,1,range_interpolation,7200,"S Stony Island Ave",,,Chicago,IL,"Cook County",60649,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005642352,"2500 S DRAKE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.846099,-87.713977,1,rooftop,2500,"S Drake Ave",,,Chicago,IL,"Cook County",60623,US,Cook
1/11/2019,P005642353,"2500 S DRAKE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.846099,-87.713977,1,rooftop,2500,"S Drake Ave",,,Chicago,IL,"Cook County",60623,US,Cook
1/11/2019,P005641841,"3700 W ROOSEVELT RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.866118,-87.717854,1,range_interpolation,3700,"W Roosevelt Rd",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005669874,"10 S CTA PLATFORM ST ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005749785,"6900 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768186,-87.683735,1,rooftop,6900,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
1/11/2019,P005908845,"2800 N CLARK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.93295,-87.644885,1,range_interpolation,2800,"N Clark St",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
1/11/2019,P005912615,"300 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.888374,-87.628794,1,rooftop,300,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
1/12/2019,P005197402,"10 N SPRINGFIELD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880648,-87.723385,0.7,range_interpolation,10,"S Springfield Ave",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
1/12/2019,P005574744,"1500 W MORSE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.007724,-87.667861,1,range_interpolation,1500,"W Morse Ave",,,Chicago,IL,"Cook County",60626,US,"TIGER/Line® dataset from the US Census Bureau"
1/12/2019,P005633212,"400 E 103RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.707598,-87.613545,1,rooftop,400,"E 103rd St",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
1/12/2019,P005547212,"3100 W MONROE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.879538,-87.702935,1,range_interpolation,3100,"W Monroe St",,,Chicago,IL,"Cook County",60612,US,"TIGER/Line® dataset from the US Census Bureau"
1/12/2019,P005636875,"7900 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.750403,-87.64442,1,rooftop,7900,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
1/12/2019,P005683320,"2200 E 70TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.768281,-87.571193,1,rooftop,2200,"E 70th St",,,Chicago,IL,"Cook County",60649,US,"City of Chicago"
1/12/2019,P005651987,"3400 W MADISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880766,-87.711005,1,range_interpolation,3400,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
1/12/2019,P005671682,"10 N DEARBORN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.882434,-87.629706,1,rooftop,10,"N Dearborn St",,,Chicago,IL,"Cook County",60602,US,"City of Chicago"
1/12/2019,P005726661,"700 W 99TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.714381,-87.64086,1,range_interpolation,700,"W 99th St",,,Chicago,IL,"Cook County",60643,US,"TIGER/Line® dataset from the US Census Bureau"
1/12/2019,P005623098,"7900 S HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.750403,-87.64442,1,rooftop,7900,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
1/12/2019,P005610014,"200 S LOTUS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.878235,-87.761754,1,range_interpolation,200,"S Lotus Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
1/12/2019,P005751593,"7100 S STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764143,-87.624881,1,range_interpolation,7100,"S State St",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
1/13/2019,P005155760,"4400 W FLOURNOY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.873089,-87.712429,0.74,nearest_rooftop_match,4438,"W Flournoy St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
1/13/2019,P005208292,"3300 N HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.941936,-87.64968,1,rooftop,3300,"N Halsted St",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
1/13/2019,P005690044,"6400 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.776872,-87.683974,1,rooftop,6400,"S Western Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
1/13/2019,P005633005,"10200 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.708909,-87.620312,1,rooftop,10200,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
1/13/2019,P005657870,"5400 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.795876,-87.645535,1,rooftop,5400,"S Halsted St",,,Chicago,IL,"Cook County",60609,US,"City of Chicago"
1/13/2019,P005610492,"5100 W MADISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881084,-87.752649,1,rooftop,5100,"W Madison St",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
1/13/2019,P005619880,"10 W HUBBARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.890303,-87.628623,1,rooftop,10,"W Hubbard St",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
1/13/2019,P005750354,"6300 S SACRAMENTO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.778893,-87.698265,1,range_interpolation,6300,"S Sacramento Ave",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
1/13/2019,P005711201,"3300 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.93947,-87.708686,1,range_interpolation,3300,"W Belmont Ave",,,Chicago,IL,"Cook County",60618,US,"TIGER/Line® dataset from the US Census Bureau"
1/13/2019,P005712172,"100 W LAKE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885592,-87.630975,1,range_interpolation,100,"W Lake St",,,Chicago,IL,"Cook County",60661,US,"TIGER/Line® dataset from the US Census Bureau"
1/13/2019,P005913621,"10 E CERMAK ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.853133,-87.626744,1,rooftop,10,"E Cermak Rd",,,Chicago,IL,"Cook County",60616,US,"City of Chicago"
1/13/2019,P005919934,"10 W O HARE PLATFO ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.88531,-87.62213,0.33,place,,,,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
1/14/2019,P005450870,"4800 W SUPERIOR ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.893903,-87.745775,1,range_interpolation,4800,"W Superior St",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
1/14/2019,P005450871,"5100 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881084,-87.752649,1,rooftop,5100,"W Madison St",,,Chicago,IL,"Cook County",60644,US,"City of Chicago"
1/14/2019,P005569928,"5500 S PRAIRIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.794163,-87.619508,0.8,rooftop,5500,"S Prairie Ave",,,Chicago,IL,"Cook County",60637,US,"City of Chicago"
1/14/2019,P005640967,"5400 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.795876,-87.645535,1,rooftop,5400,"S Halsted St",,,Chicago,IL,"Cook County",60609,US,"City of Chicago"
1/14/2019,P005541732,"11400 S CALUMET ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.687184,-87.614782,1,rooftop,11400,"S Calumet Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
1/14/2019,P005621081,"5600 S DAMEN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.791973,-87.674606,1,rooftop,5600,"S Damen Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
1/14/2019,P005615094,"200 S STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.879311,-87.627709,1,range_interpolation,200,"S State St",,,Chicago,IL,"Cook County",60603,US,"TIGER/Line® dataset from the US Census Bureau"
1/15/2019,P005574745,"1900 W HOWARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.019294,-87.67804,0.72,nearest_rooftop_match,1901,"W Howard St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
1/15/2019,P005640968,"4700 S MARSHFIELD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.808435,-87.666184,1,range_interpolation,4700,"S Marshfield Ave",,,Chicago,IL,"Cook County",60609,US,"TIGER/Line® dataset from the US Census Bureau"
1/15/2019,P005651280,"1900 W HOWARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.019294,-87.67804,0.72,nearest_rooftop_match,1901,"W Howard St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
1/15/2019,P005640295,"1600 S KEDZIE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.85896,-87.705811,1,rooftop,1600,"S Kedzie Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
1/15/2019,P005788611,"1100 W STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.902092,-87.628557,1,rooftop,1100,"N State St",,,Chicago,IL,"Cook County",60610,US,"City of Chicago"
1/15/2019,P005621082,"6200 S UNION ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.784166,-87.64262,0.6,street_center,,"S Union Ave",,,Chicago,IL,"Cook County",60621,US,"TIGER/Line® dataset from the US Census Bureau"
1/15/2019,P005918858,"3200 W DOUGLAS BLVD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.862811,-87.70557,1,range_interpolation,3200,"W Douglas Blvd",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
1/16/2019,P005487017,"1000 W WILSON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.965279,-87.654786,1,range_interpolation,1000,"W Wilson Ave",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
1/16/2019,P005567515,"4600 S COTTAGE GROVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.811193,-87.607008,1,rooftop,4600,"S Cottage Grove Ave",,,Chicago,IL,"Cook County",60653,US,"City of Chicago"
1/16/2019,P005596355,"2300 E 85TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.740945,-87.5685,1,range_interpolation,2300,"E 85th St",,,Chicago,IL,"Cook County",60617,US,"TIGER/Line® dataset from the US Census Bureau"
1/16/2019,P005545865,"6800 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.77025,-87.664354,1,rooftop,6800,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
1/16/2019,P005602545,"3300 W AINSLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.970097,-87.710971,1,range_interpolation,3300,"W Ainslie St",,,Chicago,IL,"Cook County",60625,US,"TIGER/Line® dataset from the US Census Bureau"
1/16/2019,P005690280,"2300 W 68TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.770024,-87.680856,1,range_interpolation,2300,"W 68th St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
1/16/2019,P005670967,"4000 W LAKE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885316,-87.725804,1,range_interpolation,4000,"W Lake St",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
1/16/2019,P005641768,"1900 S ST LOUIS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.855082,-87.712553,1,range_interpolation,1900,"S St Louis Ave",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
1/16/2019,P005787983,"7800 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751615,-87.683037,1,range_interpolation,7800,"S Western Ave",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
1/16/2019,P005673954,"6300 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.779179,-87.664623,1,rooftop,6300,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
1/16/2019,P005753450,"11900 S MICHIGAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.6779,-87.620864,1,rooftop,11900,"S Michigan Ave",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
1/16/2019,P005913398,"10 W LOWER WACKER ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887023,-87.628258,1,range_interpolation,10,"W Lower Wacker Dr",,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
1/17/2019,P005408480,"200 E 35TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.831201,-87.62142,1,rooftop,200,"E 35th St",,,Chicago,IL,"Cook County",60616,US,"City of Chicago"
1/17/2019,P005552034,"2200 S KOSTNER ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.851367,-87.734504,1,range_interpolation,2200,"S Kostner Ave",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
1/17/2019,P005685952,"6500 S KING ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.776453,-87.615535,1,range_interpolation,6500,"S King Dr",,,Chicago,IL,"Cook County",60637,US,"TIGER/Line® dataset from the US Census Bureau"
1/17/2019,P005724907,"700 W 111TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.692659,-87.640152,1,rooftop,700,"W 111th St",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
1/17/2019,P005713546,"7500 N PAULINA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.018437,-87.672627,0.78,nearest_rooftop_match,7478,"N Paulina St",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
1/17/2019,P005913188,"10 E WACKER ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.886985,-87.627499,1,range_interpolation,10,"E Wacker Dr",,,Chicago,IL,"Cook County",60601,US,"TIGER/Line® dataset from the US Census Bureau"
1/18/2019,P005569084,"6300 S VERNON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.78011,-87.61441,1,range_interpolation,6300,"S Vernon Ave",,,Chicago,IL,"Cook County",60637,US,"TIGER/Line® dataset from the US Census Bureau"
1/18/2019,P005469753,"800 N HAMLIN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.895701,-87.72137,1,rooftop,800,"N Hamlin Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
1/18/2019,P005558670,"4600 N ELSTON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.964427,-87.735294,1,rooftop,4600,"N Elston Ave",,,Chicago,IL,"Cook County",60630,US,"City of Chicago"
1/18/2019,P005473433,"100 N KARLOV ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.882163,-87.728157,1,range_interpolation,100,"N Karlov Ave",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
1/18/2019,P005633904,"11000 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.694282,-87.623502,1,rooftop,11000,"S State St",,,Chicago,IL,"Cook County",60628,US,"City of Chicago"
1/18/2019,P005621044,"6800 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.77025,-87.664354,1,rooftop,6800,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,"City of Chicago"
1/18/2019,P005750210,"5000 S CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.801997,-87.743088,1,range_interpolation,5000,"S Cicero Ave",,,Chicago,IL,"Cook County",60638,US,"TIGER/Line® dataset from the US Census Bureau"
1/18/2019,P005912828,"400 S CLINTON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.876319,-87.64125,1,rooftop,400,"S Clinton St",,,Chicago,IL,"Cook County",60607,US,Cook
1/18/2019,P005795856,"2500 W DEVON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.997949,-87.692567,1,rooftop,2500,"W Devon Ave",,,Chicago,IL,"Cook County",60645,US,"City of Chicago"
1/19/2019,P005464550,"5600 W CORCORAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887124,-87.765107,1,range_interpolation,5600,"W Corcoran Pl",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
1/19/2019,P005683321,"800 E 73RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.762379,-87.605488,1,range_interpolation,800,"E 73rd St",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
1/19/2019,P005726474,"8700 S MAY ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.735802,-87.652127,1,range_interpolation,8700,"S May St",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
1/19/2019,P005621176,"7100 S ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764722,-87.664278,1,rooftop,7100,"S Ashland Ave",,,Chicago,IL,"Cook County",60636,US,Cook
1/19/2019,P005609946,"5600 W CORCORAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.887124,-87.765107,1,range_interpolation,5600,"W Corcoran Pl",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
1/19/2019,P005913173,"100 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880537,-87.62816,1,rooftop,100,"S State St",,,Chicago,IL,"Cook County",60603,US,"City of Chicago"
1/20/2019,P005329720,"7200 S JEFFREY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764097,-87.576631,1,rooftop,7200,"S Jeffery Blvd",,,Chicago,IL,"Cook County",60649,US,"City of Chicago"
1/20/2019,P005502564,"3000 N CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.935385,-87.747167,1,rooftop,3000,"N Cicero Ave",,,Chicago,IL,"Cook County",60641,US,"City of Chicago"
1/20/2019,P005486693,"3800 N ASHLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.950804,-87.669355,1,rooftop,3800,"N Ashland Ave",,,Chicago,IL,"Cook County",60613,US,"City of Chicago"
1/20/2019,P005455515,"3700 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880687,-87.717145,1,range_interpolation,3700,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
1/20/2019,P005450916,"300 N LARAMIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.885788,-87.75526,1,range_interpolation,300,"N Laramie Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
