NOV_ISSUED_DATE,NOV_NUMBER,"Street Address",City,State,VIOLATION_DESCRIPTION,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
6/14/2019,P005332542,"3700 N KENMORE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.949174,-87.655593,1,range_interpolation,3700,"N Kenmore Ave",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005332240,"1600 N WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.91047,-87.68722,1,range_interpolation,1600,"N Western Ave",,,Chicago,IL,"Cook County",60647,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005482095,"800 W 87TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.736516,-87.643831,1,rooftop,800,"W 87th St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
6/14/2019,P005505694,"10 W HUBBARD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.890303,-87.628623,1,rooftop,10,"W Hubbard St",,,Chicago,IL,"Cook County",60654,US,"City of Chicago"
6/14/2019,P005576199,"6900 N GLENWOOD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.006934,-87.666285,1,rooftop,6900,"N Glenwood Ave",,,Chicago,IL,"Cook County",60626,US,"City of Chicago"
6/14/2019,P005681367,"1600 W CULLERTON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.854914,-87.666072,1,range_interpolation,1600,"W Cullerton St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005663943,"7900 S HOYNE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.750049,-87.675579,1,range_interpolation,7900,"S Hoyne Ave",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005668166,"4500 N KENMORE AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.963735,-87.656184,1,range_interpolation,4500,"N Kenmore Ave",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005664827,"100 N STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880537,-87.62816,1,rooftop,100,"S State St",,,Chicago,IL,"Cook County",60603,US,"City of Chicago"
6/14/2019,P005643793,"3000 S ALBANY ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.838975,-87.702782,1,rooftop,3000,"S Albany Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
6/14/2019,P005780766,"500 E 51ST ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.802276,-87.614192,1,range_interpolation,500,"E 51st St",,,Chicago,IL,"Cook County",60615,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005717230,"10 E I 190 ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.956796,-87.735145,0.7,nearest_rooftop_match,1,"Kennedy Expy",,,Chicago,IL,"Cook County",60641,US,"City of Chicago"
6/14/2019,P005781291,"200 E PERSHING RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.824011,-87.621382,1,rooftop,200,"E Pershing Rd",,,Chicago,IL,"Cook County",60653,US,"City of Chicago"
6/14/2019,P005731970,"700 N HOMAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.893822,-87.711759,1,rooftop,700,"N Homan Ave",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
6/14/2019,P005609869,"1500 W 60TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.784812,-87.661925,1,range_interpolation,1500,"W 60th St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005806390,"7300 S BELL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.76095,-87.679733,1,rooftop,7300,"S Bell Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
6/14/2019,P005806391,"2300 W 68TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.770024,-87.680856,1,range_interpolation,2300,"W 68th St",,,Chicago,IL,"Cook County",60636,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005806387,"6700 S ROCKWELL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.771751,-87.688333,1,range_interpolation,6700,"S Rockwell St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005763106,"2200 N ORCHARD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.922002,-87.646214,1,range_interpolation,2200,"N Orchard St",,,Chicago,IL,"Cook County",60614,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005741807,"300 S WESTERN AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.877333,-87.686684,1,rooftop,300,"S Western Ave",,,Chicago,IL,"Cook County",60612,US,"City of Chicago"
6/14/2019,P005916796,"1000 W WAVELAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.948892,-87.654383,1,range_interpolation,1000,"W Waveland Ave",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/14/2019,P005917156,"1000 W WAVELAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.948892,-87.654383,1,range_interpolation,1000,"W Waveland Ave",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005456259,"3300 W NORTH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.324027,-87.856704,0.33,place,,,,,"North Chicago",IL,"Lake County",60064,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005595592,"8700 S COLFAX AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.737109,-87.561154,1,range_interpolation,8700,"S Colfax Ave",,,Chicago,IL,"Cook County",60617,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005691338,"1000 W WAVELAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.948892,-87.654383,1,range_interpolation,1000,"W Waveland Ave",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005675706,"5500 S STATE ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.794092,-87.626068,1,rooftop,5500,"S State St",,,Chicago,IL,"Cook County",60621,US,"City of Chicago"
6/15/2019,P005691566,"4600 N WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.965025,-87.689181,1,rooftop,4600,"N Western Ave",,,Chicago,IL,"Cook County",60625,US,"City of Chicago"
6/15/2019,P005661407,"4000 W GLADYS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.876447,-87.725744,1,rooftop,4000,"W Gladys Ave",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
6/15/2019,P005643116,"3200 W 16TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.858933,-87.705455,1,range_interpolation,3200,"W 16th St",,,Chicago,IL,"Cook County",60623,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005786241,"1900 W NORTH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",42.324027,-87.856704,0.33,place,,,,,"North Chicago",IL,"Lake County",60064,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005606523,"6200 S MAPLEWOOD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.780899,-87.687708,1,rooftop,6200,"S Maplewood Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
6/15/2019,P005606524,"6000 S KEDZIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.784309,-87.703646,1,rooftop,6000,"S Kedzie Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
6/15/2019,P005844840,"10 W 79 ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751074,-87.625901,1,range_interpolation,10,"W 79th Pl",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005852952,"1300 W 16 ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.859575,-87.658926,1,range_interpolation,1300,"W 16th St",,,Chicago,IL,"Cook County",60608,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005808006,"3900 W DIVERSEY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.932091,-87.724713,1,rooftop,3900,"W Diversey Ave",,,Chicago,IL,"Cook County",60618,US,"City of Chicago"
6/15/2019,P005794913,"3200 W NORTH AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.910322,-87.70702,1,rooftop,3200,"W North Ave",,,Chicago,IL,"Cook County",60647,US,"City of Chicago"
6/15/2019,P005806191,"2500 W 59TH ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.786374,-87.686279,1,range_interpolation,2500,"W 59th St",,,Chicago,IL,"Cook County",60629,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005743890,"10 E 23RD ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.851222,-87.626702,1,range_interpolation,10,"E 23rd St",,,Chicago,IL,"Cook County",60616,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005772433,"5200 W MADISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880222,-87.755066,1,range_interpolation,5200,"W Madison St",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005823055,"3600 W WILTON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947415,-87.653115,0.9,range_interpolation,3600,"N Wilton Ave",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005822287,"11200 S VINCENNES ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.689928,-87.664658,1,range_interpolation,11200,"S Vincennes Ave",,,Chicago,IL,"Cook County",60643,US,"TIGER/Line® dataset from the US Census Bureau"
6/15/2019,P005811611,"6200 S ARTESIAN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.780943,-87.685269,1,rooftop,6200,"S Artesian Ave",,,Chicago,IL,"Cook County",60629,US,"City of Chicago"
6/15/2019,P005922743,"100 W 103RD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.70607,-87.625872,1,range_interpolation,100,"W 103rd St",,,Chicago,IL,"Cook County",60628,US,"TIGER/Line® dataset from the US Census Bureau"
6/16/2019,P005107256,"100 N PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.882441,-87.725988,1,rooftop,100,"N Pulaski Rd",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
6/16/2019,P005139165,"2800 W FULLERTON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.925108,-87.697719,1,rooftop,2800,"W Fullerton Ave",,,Chicago,IL,"Cook County",60647,US,"City of Chicago"
6/16/2019,P005486525,"3400 N HALSTED ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.943778,-87.649728,1,rooftop,3400,"N Halsted St",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
6/16/2019,P005456051,"1500 N KEDZIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.90846,-87.707424,1,rooftop,1500,"N Kedzie Ave",,,Chicago,IL,"Cook County",60651,US,"City of Chicago"
6/16/2019,P005686413,"300 E 75TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.758575,-87.61805,1,rooftop,300,"E 75th St",,,Chicago,IL,"Cook County",60619,US,"City of Chicago"
6/16/2019,P005640482,"3600 W OGDEN AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.854859,-87.715262,1,rooftop,3600,"W Ogden Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
6/16/2019,P005643570,"1500 S LAWNDALE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.86065,-87.718047,1,rooftop,1500,"S Lawndale Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
6/16/2019,P005643572,"2400 S ST LOUIS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.847924,-87.712806,1,rooftop,2400,"S St Louis Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
6/16/2019,P005736597,"2300 W 21ST PL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.85326,-87.683396,1,rooftop,2300,"W 21st Pl",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
6/16/2019,P005780740,"200 E 47TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.809461,-87.621212,1,range_interpolation,200,"E 47th St",,,Chicago,IL,"Cook County",60653,US,"TIGER/Line® dataset from the US Census Bureau"
6/16/2019,P005787094,"5100 S CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.800166,-87.743358,1,rooftop,5100,"S Cicero Ave",,,Chicago,IL,"Cook County",60632,US,"City of Chicago"
6/16/2019,P005771073,"7900 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.750403,-87.64442,1,rooftop,7900,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
6/16/2019,P005770622,"7900 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.750403,-87.64442,1,rooftop,7900,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
6/16/2019,P005821965,"1600 W 89TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.732038,-87.66296,1,range_interpolation,1600,"W 89th St",,,Chicago,IL,"Cook County",60620,US,"TIGER/Line® dataset from the US Census Bureau"
6/16/2019,P005794708,"10 N STATE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.881573,-87.628172,1,rooftop,10,"S State St",,,Chicago,IL,"Cook County",60603,US,"City of Chicago"
6/17/2019,P005297326,"2900 N DIVISION ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.903045,-87.700043,0.9,range_interpolation,2900,"W Division St",,,Chicago,IL,"Cook County",60622,US,"TIGER/Line® dataset from the US Census Bureau"
6/17/2019,P005593824,"7900 S AVALON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751249,-87.594271,1,range_interpolation,7900,"S Avalon Ave",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
6/17/2019,P005789208,"10 W 95TH ST ",CHICAGO,Illinois,"10-8-526/016-110-1.17  Urinating, Defecating or Causing the ",41.722795,-87.624737,0.81,nearest_rooftop_match,14,"W 95th St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
6/17/2019,P005627055,"4900 N MILWAUKEE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.969661,-87.762764,1,rooftop,4900,"N Milwaukee Ave",,,Chicago,IL,"Cook County",60630,US,"City of Chicago"
6/17/2019,P005765629,"1000 W ARGYLE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.973162,-87.654927,1,range_interpolation,1000,"W Argyle St",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
6/17/2019,P005812057,"7100 S WESTERN ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.764566,-87.683735,1,rooftop,7100,"S Western Ave",,,Chicago,IL,"Cook County",60636,US,Cook
6/17/2019,P005799531,"6300 S VERNON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.78011,-87.61441,1,range_interpolation,6300,"S Vernon Ave",,,Chicago,IL,"Cook County",60637,US,"TIGER/Line® dataset from the US Census Bureau"
6/17/2019,P005794709,"2500 S KEDZIE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.846209,-87.705445,1,rooftop,2500,"S Kedzie Ave",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
6/18/2019,P005451067,"10 S LOCKWOOD ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880249,-87.757846,1,range_interpolation,10,"S Lockwood Ave",,,Chicago,IL,"Cook County",60644,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005563178,"3300 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.83471,-87.646562,1,rooftop,3300,"S Halsted St",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
6/18/2019,P005687938,"7600 S KINGSTON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.756969,-87.563051,1,rooftop,7600,"S Kingston Ave",,,Chicago,IL,"Cook County",60649,US,"City of Chicago"
6/18/2019,P005691567,"1200 W DIVERSEY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.932405,-87.658709,1,range_interpolation,1200,"W Diversey Pkwy",,,Chicago,IL,"Cook County",60614,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005691732,"3100 N BROADWAY ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.938052,-87.644328,1,range_interpolation,3100,"N Broadway St",,,Chicago,IL,"Cook County",60657,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005647323,"4500 W ADAMS ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.878094,-87.738009,1,rooftop,4500,"W Adams St",,,Chicago,IL,"Cook County",60624,US,"City of Chicago"
6/18/2019,P005650590,"7300 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.938194,-87.809418,1,rooftop,7300,"W Belmont Ave",,,Chicago,IL,"Cook County",60634,US,"City of Chicago"
6/18/2019,P005720983,"4500 W MADISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.880433,-87.737927,1,range_interpolation,4500,"W Madison St",,,Chicago,IL,"Cook County",60624,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005620511,"6000 W 57TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.788723,-87.771923,1,range_interpolation,6000,"W 57th St",,,Chicago,IL,"Cook County",60638,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005845482,"900 W ADDISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005845485,"900 W ADDISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005845486,"900 W ADDISON ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005770760,"800 E 79TH ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.751436,-87.605215,1,range_interpolation,800,"E 79th St",,,Chicago,IL,"Cook County",60619,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005770385,"7600 S HALSTED ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.755814,-87.644543,1,rooftop,7600,"S Halsted St",,,Chicago,IL,"Cook County",60620,US,"City of Chicago"
6/18/2019,P005916798,"1000 W WILSON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.965279,-87.654786,1,range_interpolation,1000,"W Wilson Ave",,,Chicago,IL,"Cook County",60640,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005918792,"2400 S PULASKI ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.847707,-87.72501,1,rooftop,2400,"S Pulaski Rd",,,Chicago,IL,"Cook County",60623,US,"City of Chicago"
6/18/2019,P005908987,"1000 W BELMONT ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.940107,-87.654471,1,rooftop,1000,"W Belmont Ave",,,Chicago,IL,"Cook County",60657,US,"City of Chicago"
6/18/2019,P005804552,"900 W ADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005804554,"900 W ADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005804555,"900 W ADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005806685,"4500 S CICERO ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.810945,-87.743651,1,rooftop,4500,"S Cicero Ave",,,Chicago,IL,"Cook County",60638,US,"City of Chicago"
6/18/2019,P005804916,"900 W ADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/18/2019,P005804917,"900 W ADDISON ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.947135,-87.651902,1,range_interpolation,900,"W Addison St",,,Chicago,IL,"Cook County",60613,US,"TIGER/Line® dataset from the US Census Bureau"
6/19/2019,P005688588,"8900 S COMMERCIAL ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.733512,-87.551748,1,rooftop,8900,"S Commercial Ave",,,Chicago,IL,"Cook County",60617,US,"City of Chicago"
6/19/2019,P005665061,"1400 S CANAL ST ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.863069,-87.639862,1,rooftop,1400,"S Canal St",,,Chicago,IL,"Cook County",60607,US,"City of Chicago"
6/19/2019,P005689392,"3100 N MILWAUKEE AVE ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.937385,-87.721591,1,rooftop,3100,"N Milwaukee Ave",,,Chicago,IL,"Cook County",60618,US,"City of Chicago"
6/19/2019,P005672338,"3900 W AUGUSTA ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.898894,-87.723755,1,range_interpolation,3900,"W Augusta Blvd",,,Chicago,IL,"Cook County",60651,US,"TIGER/Line® dataset from the US Census Bureau"
6/19/2019,P005736554,"1200 S BLUE ISLAND ",CHICAGO,Illinois,"8-4-081(a)     Public Urination",41.861845,-87.65684,1,rooftop,1200,"S Blue Island Ave",,,Chicago,IL,"Cook County",60608,US,"City of Chicago"
